               data_ora   rad  temperatura elevazione
2023-04-03 00:16:14.053  6101        41.38         50
2023-04-03 00:16:14.270  6100        41.38         50
2023-04-03 00:16:14.478  6076        41.38         50
2023-04-03 00:16:14.686  6087        41.38         50
2023-04-03 00:16:14.895  6104        41.38         50
2023-04-03 00:16:15.071  6124        41.41         50
2023-04-03 00:16:15.279  6137        41.41         50
2023-04-03 00:16:15.481  6144        41.41         50
2023-04-03 00:16:15.679  6169        41.41         50
2023-04-03 00:16:15.887  6152        41.38         50
2023-04-03 00:16:16.095  6140        41.38         50
2023-04-03 00:16:16.304  6114        41.38         50
2023-04-03 00:16:16.512  6120        41.38         50
2023-04-03 00:16:16.720  6123        41.38         50
2023-04-03 00:16:16.928  6095        41.38         50
2023-04-03 00:16:17.136  6083        41.38         50
2023-04-03 00:16:17.345  6079        41.38         50
2023-04-03 00:16:17.552  6042        41.38         50
2023-04-03 00:16:17.761  6032        41.38         50
2023-04-03 00:16:17.969  6014        41.38         50
2023-04-03 00:16:18.177  5989        41.38         50
2023-04-03 00:16:18.394  5980        41.38         50
2023-04-03 00:16:18.610  5949        41.38         50
2023-04-03 00:16:18.818  5933        41.38         50
2023-04-03 00:16:19.027  5934        41.38         50
2023-04-03 00:16:19.202  5952        41.41         50
2023-04-03 00:16:19.410  5950        41.38         50
2023-04-03 00:16:19.610  5934        41.38         50
2023-04-03 00:16:19.810  5934        41.38         50
2023-04-03 00:16:20.019  5953        41.38         50
2023-04-03 00:16:20.227  5941        41.38         50
2023-04-03 00:16:20.436  5946        41.41         50
2023-04-03 00:16:20.645  5915        41.41         50
2023-04-03 00:16:20.852  5911        41.41         50
2023-04-03 00:16:21.076  5948        41.41         50
2023-04-03 00:16:21.284  5921        41.41         50
2023-04-03 00:16:21.491  5925        41.41         50
2023-04-03 00:16:21.684  5955        41.41         50
2023-04-03 00:16:21.892  5968        41.41         50
2023-04-03 00:16:22.101  5966        41.41         50
2023-04-03 00:16:22.310  5993        41.41         50
2023-04-03 00:16:22.525  6011        41.41         50
2023-04-03 00:16:22.742  6005        41.41         50
2023-04-03 00:16:22.950  5998        41.41         50
2023-04-03 00:16:23.159  5999        41.41         50
2023-04-03 00:16:23.334  6000        41.41         50
2023-04-03 00:16:23.539  6000        41.41         50
2023-04-03 00:16:23.739  6021        41.41         50
2023-04-03 00:16:23.943  6040        41.41         50
2023-04-03 00:16:24.150  6028        41.41         50
2023-04-03 00:16:24.359  6073        41.41         50
2023-04-03 00:16:24.568  6061        41.41         50
2023-04-03 00:16:24.777  6079        41.41         50
2023-04-03 00:16:24.984  6097        41.41         50
2023-04-03 00:16:25.192  6108        41.41         50
2023-04-03 00:16:25.399  6114        41.41         50
2023-04-03 00:16:25.608  6118        41.41         50
2023-04-03 00:16:25.815  6123        41.41         50
2023-04-03 00:16:26.018  6138        41.41         50
2023-04-03 00:16:26.231  6136        41.41         50
2023-04-03 00:16:26.441  6158        41.41         50
2023-04-03 00:16:26.649  6164        41.41         50
2023-04-03 00:16:26.866  6195        41.41         50
2023-04-03 00:16:27.079  6220        41.41         50
2023-04-03 00:16:27.286  6289        41.41         50
2023-04-03 00:16:27.497  6380        41.41         50
2023-04-03 00:16:27.671  6464        41.41         50
2023-04-03 00:16:27.870  6558        41.41         50
2023-04-03 00:16:28.072  6653        41.41         50
2023-04-03 00:16:28.282  6789        41.41         50
2023-04-03 00:16:28.490  6937        41.41         50
2023-04-03 00:16:28.698  7089        41.41         50
2023-04-03 00:16:28.907  7253        41.41         50
2023-04-03 00:16:29.115  7408        41.41         50
2023-04-03 00:16:29.323  7521        41.41         50
2023-04-03 00:16:29.531  7653        41.41         50
2023-04-03 00:16:29.740  7702        41.41         50
2023-04-03 00:16:29.948  7750        41.41         50
2023-04-03 00:16:30.154  7728        41.41         50
2023-04-03 00:16:30.363  7691        41.41         50
2023-04-03 00:16:30.572  7596        41.45         50
2023-04-03 00:16:30.786  7444        41.41         50
2023-04-03 00:16:31.004  7271        41.41         50
2023-04-03 00:16:31.212  7058        41.41         50
2023-04-03 00:16:31.421  6865        41.41         50
2023-04-03 00:16:31.596  6651        41.41         50
2023-04-03 00:16:31.800  6452        41.41         50
2023-04-03 00:16:32.000  6292        41.41         50
2023-04-03 00:16:32.205  6176        41.41         50
2023-04-03 00:16:32.413  6080        41.41         50
2023-04-03 00:16:32.622  6043        41.41         50
2023-04-03 00:16:32.830  6034        41.41         50
2023-04-03 00:16:33.037  6056        41.41         50
2023-04-03 00:16:33.246  6093        41.41         50
2023-04-03 00:16:33.455  6178        41.41         50
2023-04-03 00:16:33.663  6294        41.41         50
2023-04-03 00:16:33.871  6454        41.41         50
2023-04-03 00:16:34.079  6661        41.41         50
2023-04-03 00:16:34.288  6844        41.41         50
2023-04-03 00:16:34.495  7033        41.41         50
2023-04-03 00:16:34.703  7189        41.45         50
2023-04-03 00:16:34.912  7304        41.45         50
2023-04-03 00:16:35.129  7370        41.45         50
2023-04-03 00:16:35.345  7375        41.45         50
2023-04-03 00:16:35.553  7361        41.45         50
2023-04-03 00:16:35.729  7295        41.45         50
2023-04-03 00:16:35.928  7240        41.45         50
2023-04-03 00:16:36.129  7143        41.45         50
2023-04-03 00:16:36.337  7075        41.41         50
2023-04-03 00:16:36.545  6990        41.41         50
2023-04-03 00:16:36.754  6931        41.41         50
2023-04-03 00:16:36.962  6855        41.41         50
2023-04-03 00:16:37.171  6816        41.45         50
2023-04-03 00:16:37.379  6810        41.45         50
2023-04-03 00:16:37.587  6786        41.45         50
2023-04-03 00:16:37.794  6751        41.45         50
2023-04-03 00:16:38.003  6759        41.45         50
2023-04-03 00:16:38.211  6780        41.45         50
2023-04-03 00:16:38.420  6805        41.45         50
2023-04-03 00:16:38.627  6803        41.45         50
2023-04-03 00:16:38.836  6846        41.45         50
2023-04-03 00:16:39.060  6865        41.45         50
2023-04-03 00:16:39.268  6866        41.45         50
2023-04-03 00:16:39.470  6852        41.45         50
2023-04-03 00:16:39.685  6784        41.45         50
2023-04-03 00:16:39.892  6734        41.45         50
2023-04-03 00:16:40.057  6710        41.45         50
2023-04-03 00:16:40.261  6610        41.45         50
2023-04-03 00:16:40.468  6538        41.41         50
2023-04-03 00:16:40.676  6494        41.41         50
2023-04-03 00:16:40.885  6475        41.41         50
2023-04-03 00:16:41.093  6484        41.41         50
2023-04-03 00:16:41.302  6459        41.45         50
2023-04-03 00:16:41.509  6469        41.45         50
2023-04-03 00:16:41.718  6458        41.45         50
2023-04-03 00:16:41.926  6433        41.45         50
2023-04-03 00:16:42.134  6394        41.45         50
2023-04-03 00:16:42.342  6323        41.45         50
2023-04-03 00:16:42.551  6280        41.45         50
2023-04-03 00:16:42.759  6218        41.45         50
2023-04-03 00:16:42.967  6135        41.45         50
2023-04-03 00:16:43.175  6091        41.45         50
2023-04-03 00:16:43.383  6032        41.45         50
2023-04-03 00:16:43.600  5978        41.45         50
2023-04-03 00:16:43.816  5954        41.45         50
2023-04-03 00:16:43.986  5894        41.45         50
2023-04-03 00:16:44.184  5872        41.45         50
2023-04-03 00:16:44.393  5879        41.45         50
2023-04-03 00:16:44.600  5856        41.45         50
2023-04-03 00:16:44.809  5836        41.45         50
2023-04-03 00:16:45.017  5813        41.45         50
2023-04-03 00:16:45.224  5833        41.45         50
2023-04-03 00:16:45.433  5838        41.45         50
2023-04-03 00:16:45.642  5833        41.45         50
2023-04-03 00:16:45.850  5863        41.45         50
2023-04-03 00:16:46.057  5893        41.45         50
2023-04-03 00:16:46.266  5872        41.45         50
2023-04-03 00:16:46.475  5876        41.45         50
2023-04-03 00:16:46.683  5879        41.45         50
2023-04-03 00:16:46.892  5877        41.45         50
2023-04-03 00:16:47.115  5874        41.45         50
2023-04-03 00:16:47.322  5876        41.45         50
2023-04-03 00:16:47.514  5874        41.45         50
2023-04-03 00:16:47.729  5902        41.45         50
2023-04-03 00:16:47.946  5923        41.45         50
2023-04-03 00:16:48.113  5932        41.45         50
2023-04-03 00:16:48.316  5937        41.45         50
2023-04-03 00:16:48.524  5935        41.45         50
2023-04-03 00:16:48.733  5945        41.45         50
2023-04-03 00:16:48.941  5950        41.45         50
2023-04-03 00:16:49.149  5966        41.45         50
2023-04-03 00:16:49.357  5932        41.45         50
2023-04-03 00:16:49.566  5926        41.45         50
2023-04-03 00:16:49.773  5950        41.45         50
2023-04-03 00:16:49.978  5988        41.45         50
2023-04-03 00:16:50.183  6009        41.45         50
2023-04-03 00:16:50.399  5999        41.45         50
2023-04-03 00:16:50.607  6004        41.45         50
2023-04-03 00:16:50.815  5998        41.45         50
2023-04-03 00:16:51.023  6030        41.45         50
2023-04-03 00:16:51.231  6029        41.45         50
2023-04-03 00:16:51.440  6018        41.41         50
2023-04-03 00:16:51.648  6031        41.41         50
2023-04-03 00:16:51.856  6056        41.41         50
2023-04-03 00:16:52.075  6054        41.41         50
2023-04-03 00:16:52.243  6049        41.41         50
2023-04-03 00:16:52.448  6046        41.41         50
2023-04-03 00:16:52.656  6028        41.41         50
2023-04-03 00:16:52.864  6051        41.41         50
2023-04-03 00:16:53.072  6056        41.41         50
2023-04-03 00:16:53.282  6057        41.41         50
2023-04-03 00:16:53.490  6064        41.41         50
2023-04-03 00:16:53.698  6099        41.41         50
2023-04-03 00:16:53.906  6074        41.41         50
2023-04-03 00:16:54.109  6063        41.41         50
2023-04-03 00:16:54.314  6093        41.41         50
2023-04-03 00:16:54.530  6076        41.41         50
2023-04-03 00:16:54.738  6092        41.41         50
2023-04-03 00:16:54.945  6082        41.41         50
2023-04-03 00:16:55.154  6112        41.41         50
2023-04-03 00:16:55.362  6107        41.41         50
2023-04-03 00:16:55.571  6084        41.41         50
2023-04-03 00:16:55.779  6066        41.41         50
2023-04-03 00:16:55.987  6027        41.41         50
2023-04-03 00:16:56.211  6008        41.41         50
2023-04-03 00:16:56.435  5982        41.41         50
2023-04-03 00:16:56.595  6014        41.41         50
2023-04-03 00:16:56.787  5983        41.41         50
2023-04-03 00:16:56.995  5965        41.41         50
2023-04-03 00:16:57.203  5996        41.41         50
2023-04-03 00:16:57.412  5978        41.41         50
2023-04-03 00:16:57.621  5985        41.41         50
2023-04-03 00:16:57.828  6013        41.41         50
2023-04-03 00:16:58.037  6023        41.41         50
2023-04-03 00:16:58.236  6044        41.41         50
2023-04-03 00:16:58.441  6064        41.41         50
2023-04-03 00:16:58.658  6054        41.41         50
2023-04-03 00:16:58.870  6072        41.41         50
2023-04-03 00:16:59.077  6095        41.41         50
2023-04-03 00:16:59.285  6082        41.41         50
2023-04-03 00:16:59.494  6066        41.41         50
2023-04-03 00:16:59.703  6062        41.41         50
2023-04-03 00:16:59.910  6048        41.41         50
2023-04-03 00:17:00.119  6034        41.41         50
2023-04-03 00:17:00.334  6026        41.41         50
2023-04-03 00:17:00.549  6027        41.41         50
2023-04-03 00:17:00.711  6029        41.41         50
2023-04-03 00:17:00.920  6052        41.41         50
2023-04-03 00:17:01.127  6032        41.41         50
2023-04-03 00:17:01.336  5991        41.41         50
2023-04-03 00:17:01.544  5989        41.41         50
2023-04-03 00:17:01.753  6010        41.41         50
2023-04-03 00:17:01.961  6005        41.41         50
2023-04-03 00:17:02.166  5976        41.41         50
2023-04-03 00:17:02.366  6003        41.41         50
2023-04-03 00:17:02.577  5984        41.41         50
2023-04-03 00:17:02.794  5946        41.41         50
2023-04-03 00:17:03.002  5954        41.41         50
2023-04-03 00:17:03.210  5966        41.41         50
2023-04-03 00:17:03.418  5970        41.41         50
2023-04-03 00:17:03.625  5940        41.41         50
2023-04-03 00:17:03.835  5944        41.41         50
2023-04-03 00:17:04.043  5951        41.41         50
2023-04-03 00:17:04.251  5971        41.41         50
2023-04-03 00:17:04.468  5934        41.41         50
2023-04-03 00:17:04.635  5928        41.41         50
2023-04-03 00:17:04.844  5959        41.41         50
2023-04-03 00:17:05.052  5985        41.41         50
2023-04-03 00:17:05.260  5971        41.41         50
2023-04-03 00:17:05.468  5945        41.41         50
2023-04-03 00:17:05.676  5948        41.41         50
2023-04-03 00:17:05.884  5929        41.41         50
