RAL10
Sampling=1
Gain=5
Zero_base=4854
Time_cost=0
Integrator=0
Polarization=A
Date=18/4/2023

UTC RAD T(C)
04/18/2023 10:28:59.645 9188 41.20
04/18/2023 10:28:59.853 9185 41.20
04/18/2023 10:29:00.060 9194 41.20
04/18/2023 10:29:00.270 9173 41.20
04/18/2023 10:29:00.478 9193 41.20
04/18/2023 10:29:00.686 9186 41.20
04/18/2023 10:29:00.895 9196 41.20
04/18/2023 10:29:01.099 9186 41.20
04/18/2023 10:29:01.302 9183 41.20
04/18/2023 10:29:01.516 9192 41.20
04/18/2023 10:29:01.726 9205 41.20
04/18/2023 10:29:01.936 9182 41.20
04/18/2023 10:29:02.144 9175 41.20
04/18/2023 10:29:02.352 9195 41.23
04/18/2023 10:29:02.560 9172 41.20
04/18/2023 10:29:02.769 9186 41.20
04/18/2023 10:29:02.977 9171 41.20
04/18/2023 10:29:03.184 9181 41.20
04/18/2023 10:29:03.402 9178 41.20
04/18/2023 10:29:03.569 9180 41.20
04/18/2023 10:29:03.778 9176 41.20
04/18/2023 10:29:03.985 9172 41.20
04/18/2023 10:29:04.194 9159 41.20
04/18/2023 10:29:04.401 9166 41.20
04/18/2023 10:29:04.610 9159 41.20
04/18/2023 10:29:04.817 9179 41.20
04/18/2023 10:29:05.026 9171 41.20
04/18/2023 10:29:05.227 9174 41.20
04/18/2023 10:29:05.426 9176 41.20
04/18/2023 10:29:05.639 9154 41.20
04/18/2023 10:29:05.856 9168 41.20
04/18/2023 10:29:06.067 9161 41.20
04/18/2023 10:29:06.275 9167 41.20
04/18/2023 10:29:06.482 9171 41.20
04/18/2023 10:29:06.690 9169 41.20
04/18/2023 10:29:06.899 9199 41.20
04/18/2023 10:29:07.107 9192 41.20
04/18/2023 10:29:07.315 9188 41.20
04/18/2023 10:29:07.527 9188 41.20
04/18/2023 10:29:07.700 9195 41.20
04/18/2023 10:29:07.908 9177 41.20
04/18/2023 10:29:08.115 9176 41.20
04/18/2023 10:29:08.324 9193 41.20
04/18/2023 10:29:08.533 9181 41.20
04/18/2023 10:29:08.740 9175 41.20
04/18/2023 10:29:08.949 9191 41.20
04/18/2023 10:29:09.155 9183 41.20
04/18/2023 10:29:09.355 9182 41.20
04/18/2023 10:29:09.557 9194 41.20
04/18/2023 10:29:09.765 9203 41.20
04/18/2023 10:29:09.986 9188 41.20
04/18/2023 10:29:10.198 9168 41.23
04/18/2023 10:29:10.406 9194 41.20
04/18/2023 10:29:10.614 9180 41.20
04/18/2023 10:29:10.822 9180 41.23
04/18/2023 10:29:11.031 9168 41.23
04/18/2023 10:29:11.239 9183 41.23
04/18/2023 10:29:11.447 9185 41.23
04/18/2023 10:29:11.654 9170 41.20
04/18/2023 10:29:11.831 9177 41.20
04/18/2023 10:29:12.039 9195 41.23
04/18/2023 10:29:12.248 9188 41.23
04/18/2023 10:29:12.457 9168 41.23
04/18/2023 10:29:12.664 9198 41.23
04/18/2023 10:29:12.887 9172 41.23
04/18/2023 10:29:13.094 9183 41.23
04/18/2023 10:29:13.287 9172 41.23
04/18/2023 10:29:13.484 9184 41.23
04/18/2023 10:29:13.689 9182 41.23
04/18/2023 10:29:13.896 9171 41.23
04/18/2023 10:29:14.109 9196 41.23
04/18/2023 10:29:14.327 9167 41.23
04/18/2023 10:29:14.538 9182 41.23
04/18/2023 10:29:14.745 9185 41.23
04/18/2023 10:29:14.953 9183 41.23
04/18/2023 10:29:15.162 9175 41.23
04/18/2023 10:29:15.370 9191 41.23
04/18/2023 10:29:15.579 9173 41.23
04/18/2023 10:29:15.786 9188 41.23
04/18/2023 10:29:15.962 9166 41.23
04/18/2023 10:29:16.171 9178 41.23
04/18/2023 10:29:16.380 9171 41.23
04/18/2023 10:29:16.588 9180 41.23
04/18/2023 10:29:16.795 9169 41.23
04/18/2023 10:29:17.004 9161 41.23
04/18/2023 10:29:17.211 9166 41.23
04/18/2023 10:29:17.413 9173 41.23
04/18/2023 10:29:17.612 9169 41.23
04/18/2023 10:29:17.821 9175 41.23
04/18/2023 10:29:18.029 9167 41.23
04/18/2023 10:29:18.237 9175 41.23
04/18/2023 10:29:18.451 9176 41.23
04/18/2023 10:29:18.668 9185 41.23
04/18/2023 10:29:18.879 9171 41.23
04/18/2023 10:29:19.086 9182 41.23
04/18/2023 10:29:19.294 9176 41.23
04/18/2023 10:29:19.502 9162 41.23
04/18/2023 10:29:19.710 9175 41.23
04/18/2023 10:29:19.919 9170 41.23
04/18/2023 10:29:20.127 9186 41.23
04/18/2023 10:29:20.303 9168 41.23
04/18/2023 10:29:20.511 9184 41.23
