               data_ora   rad  temperatura elevazione
2023-03-31 22:46:57.799  5327        40.38         20
2023-03-31 22:46:58.002  5329        40.38         20
2023-03-31 22:46:58.221  5323        40.38         20
2023-03-31 22:46:58.424  5329        40.38         20
2023-03-31 22:46:58.643  5317        40.38         20
2023-03-31 22:46:58.846  5332        40.38         20
2023-03-31 22:46:59.049  5319        40.38         20
2023-03-31 22:46:59.252  5323        40.38         20
2023-03-31 22:46:59.471  5311        40.38         20
2023-03-31 22:46:59.674  5317        40.38         20
2023-03-31 22:46:59.893  5338        40.38         20
2023-03-31 22:47:00.096  5355        40.38         20
2023-03-31 22:47:00.315  5362        40.38         20
2023-03-31 22:47:00.518  5383        40.38         20
2023-03-31 22:47:00.690  5368        40.38         20
2023-03-31 22:47:00.908  5362        40.38         20
2023-03-31 22:47:01.111  5365        40.38         20
2023-03-31 22:47:01.315  5366        40.38         20
2023-03-31 22:47:01.518  5358        40.38         20
2023-03-31 22:47:01.721  5383        40.38         20
2023-03-31 22:47:01.924  5370        40.38         20
2023-03-31 22:47:02.127  5381        40.38         20
2023-03-31 22:47:02.346  5377        40.38         20
2023-03-31 22:47:02.549  5392        40.38         20
2023-03-31 22:47:02.768  5400        40.38         20
2023-03-31 22:47:02.971  5392        40.38         20
2023-03-31 22:47:03.174  5398        40.38         20
2023-03-31 22:47:03.377  5393        40.38         20
2023-03-31 22:47:03.596  5380        40.38         20
2023-03-31 22:47:03.814  5398        40.38         20
2023-03-31 22:47:04.033  5387        40.38         20
2023-03-31 22:47:04.236  5402        40.38         20
2023-03-31 22:47:04.439  5417        40.38         20
2023-03-31 22:47:04.643  5404        40.38         20
2023-03-31 22:47:04.830  5392        40.38         20
2023-03-31 22:47:05.033  5397        40.38         20
2023-03-31 22:47:05.236  5390        40.38         20
2023-03-31 22:47:05.439  5393        40.38         20
2023-03-31 22:47:05.642  5384        40.38         20
2023-03-31 22:47:05.861  5356        40.38         20
2023-03-31 22:47:06.064  5375        40.38         20
2023-03-31 22:47:06.268  5372        40.38         20
2023-03-31 22:47:06.471  5367        40.38         20
2023-03-31 22:47:06.689  5368        40.38         20
2023-03-31 22:47:06.892  5345        40.38         20
2023-03-31 22:47:07.096  5358        40.38         20
2023-03-31 22:47:07.314  5352        40.38         20
2023-03-31 22:47:07.517  5374        40.38         20
2023-03-31 22:47:07.736  5361        40.38         20
2023-03-31 22:47:07.939  5376        40.38         20
2023-03-31 22:47:08.158  5372        40.38         20
2023-03-31 22:47:08.361  5386        40.38         20
2023-03-31 22:47:08.580  5356        40.38         20
2023-03-31 22:47:08.783  5370        40.38         20
2023-03-31 22:47:08.955  5369        40.38         20
2023-03-31 22:47:09.158  5377        40.38         20
2023-03-31 22:47:09.377  5379        40.38         20
2023-03-31 22:47:09.564  5362        40.38         20
2023-03-31 22:47:09.767  5363        40.38         20
2023-03-31 22:47:09.986  5347        40.38         20
2023-03-31 22:47:10.189  5334        40.38         20
2023-03-31 22:47:10.392  5339        40.38         20
2023-03-31 22:47:10.611  5327        40.38         20
2023-03-31 22:47:10.814  5330        40.38         20
2023-03-31 22:47:11.017  5342        40.38         20
2023-03-31 22:47:11.236  5341        40.38         20
2023-03-31 22:47:11.439  5332        40.38         20
2023-03-31 22:47:11.658  5345        40.38         20
2023-03-31 22:47:11.861  5366        40.38         20
2023-03-31 22:47:12.080  5356        40.38         20
2023-03-31 22:47:12.299  5344        40.35         20
2023-03-31 22:47:12.502  5360        40.35         20
2023-03-31 22:47:12.705  5377        40.35         20
2023-03-31 22:47:12.908  5374        40.35         20
2023-03-31 22:47:13.095  5382        40.35         20
2023-03-31 22:47:13.283  5386        40.35         20
2023-03-31 22:47:13.486  5386        40.35         20
2023-03-31 22:47:13.705  5390        40.35         20
2023-03-31 22:47:13.908  5404        40.35         20
2023-03-31 22:47:14.111  5386        40.35         20
2023-03-31 22:47:14.330  5388        40.35         20
2023-03-31 22:47:14.533  5391        40.35         20
2023-03-31 22:47:14.736  5396        40.35         20
2023-03-31 22:47:14.939  5394        40.35         20
2023-03-31 22:47:15.158  5417        40.35         20
2023-03-31 22:47:15.361  5415        40.35         20
2023-03-31 22:47:15.580  5422        40.35         20
2023-03-31 22:47:15.783  5412        40.35         20
2023-03-31 22:47:15.996  5417        40.35         20
2023-03-31 22:47:16.199  5422        40.35         20
2023-03-31 22:47:16.418  5415        40.35         20
2023-03-31 22:47:16.637  5421        40.35         20
2023-03-31 22:47:16.840  5407        40.35         20
2023-03-31 22:47:17.012  5412        40.35         20
2023-03-31 22:47:17.199  5395        40.35         20
2023-03-31 22:47:17.418  5411        40.35         20
2023-03-31 22:47:17.621  5423        40.35         20
2023-03-31 22:47:17.824  5408        40.35         20
2023-03-31 22:47:18.043  5400        40.35         20
2023-03-31 22:47:18.246  5393        40.35         20
2023-03-31 22:47:18.465  5393        40.35         20
2023-03-31 22:47:18.668  5418        40.35         20
2023-03-31 22:47:18.871  5404        40.35         20
2023-03-31 22:47:19.090  5422        40.35         20
2023-03-31 22:47:19.293  5400        40.35         20
2023-03-31 22:47:19.496  5416        40.35         20
2023-03-31 22:47:19.699  5421        40.35         20
