data_ora,rad,temperatura,elevazione
2023-02-17 05:32:48.633,3987,40.35,30
2023-02-17 05:32:48.842,4000,40.35,30
2023-02-17 05:32:49.047,3964,40.35,30
2023-02-17 05:32:49.258,3963,40.35,30
2023-02-17 05:32:49.464,3941,40.35,30
2023-02-17 05:32:49.672,3965,40.35,30
2023-02-17 05:32:49.881,3949,40.35,30
2023-02-17 05:32:50.082,3958,40.35,30
2023-02-17 05:32:50.280,3961,40.35,30
2023-02-17 05:32:50.503,3989,40.35,30
2023-02-17 05:32:50.714,3962,40.35,30
2023-02-17 05:32:50.936,3954,40.35,30
2023-02-17 05:32:51.130,3950,40.35,30
2023-02-17 05:32:51.337,3948,40.35,30
2023-02-17 05:32:51.546,3962,40.35,30
2023-02-17 05:32:51.754,3959,40.35,30
2023-02-17 05:32:51.980,3947,40.35,30
2023-02-17 05:32:52.187,3970,40.35,30
2023-02-17 05:32:52.363,3963,40.35,30
2023-02-17 05:32:52.556,3983,40.35,30
2023-02-17 05:32:52.764,3960,40.35,30
2023-02-17 05:32:52.971,3985,40.35,30
2023-02-17 05:32:53.180,3985,40.35,30
2023-02-17 05:32:53.388,3991,40.35,30
2023-02-17 05:32:53.596,3979,40.35,30
2023-02-17 05:32:53.801,3986,40.35,30
2023-02-17 05:32:54.005,3986,40.35,30
2023-02-17 05:32:54.205,3978,40.35,30
2023-02-17 05:32:54.418,3994,40.35,30
2023-02-17 05:32:54.636,3985,40.35,30
2023-02-17 05:32:54.845,3990,40.35,30
2023-02-17 05:32:55.053,3995,40.35,30
2023-02-17 05:32:55.262,4004,40.35,30
2023-02-17 05:32:55.469,4001,40.35,30
2023-02-17 05:32:55.678,3998,40.35,30
2023-02-17 05:32:55.886,4001,40.35,30
2023-02-17 05:32:56.094,4006,40.35,30
2023-02-17 05:32:56.312,4005,40.35,30
2023-02-17 05:32:56.478,4019,40.35,30
2023-02-17 05:32:56.687,4024,40.35,30
2023-02-17 05:32:56.895,4022,40.35,30
2023-02-17 05:32:57.103,4009,40.35,30
2023-02-17 05:32:57.311,4016,40.35,30
2023-02-17 05:32:57.520,4027,40.35,30
2023-02-17 05:32:57.727,4011,40.35,30
2023-02-17 05:32:57.929,4009,40.35,30
2023-02-17 05:32:58.126,3986,40.35,30
2023-02-17 05:32:58.341,3998,40.35,30
2023-02-17 05:32:58.560,4001,40.35,30
2023-02-17 05:32:58.767,4021,40.35,30
2023-02-17 05:32:58.974,3999,40.35,30
2023-02-17 05:32:59.182,3992,40.35,30
2023-02-17 05:32:59.392,4000,40.35,30
2023-02-17 05:32:59.600,4004,40.35,30
2023-02-17 05:32:59.807,3998,40.35,30
2023-02-17 05:33:00.015,3981,40.35,30
2023-02-17 05:33:00.236,3998,40.35,30
2023-02-17 05:33:00.398,3983,40.35,30
2023-02-17 05:33:00.606,4004,40.35,30
2023-02-17 05:33:00.817,4007,40.35,30
2023-02-17 05:33:01.024,4012,40.35,30
2023-02-17 05:33:01.232,4012,40.35,30
2023-02-17 05:33:01.451,4020,40.35,30
2023-02-17 05:33:01.647,4011,40.35,30
2023-02-17 05:33:01.852,4007,40.35,30
2023-02-17 05:33:02.053,4017,40.35,30
2023-02-17 05:33:02.264,4007,40.35,30
2023-02-17 05:33:02.481,4040,40.35,30
2023-02-17 05:33:02.689,4052,40.35,30
2023-02-17 05:33:02.897,4044,40.35,30
2023-02-17 05:33:03.101,4039,40.35,30
2023-02-17 05:33:03.313,4047,40.35,30
2023-02-17 05:33:03.521,4050,40.35,30
2023-02-17 05:33:03.730,4053,40.35,30
2023-02-17 05:33:03.942,4048,40.35,30
2023-02-17 05:33:04.160,4050,40.35,30
2023-02-17 05:33:04.322,4055,40.32,30
2023-02-17 05:33:04.530,4054,40.32,30
2023-02-17 05:33:04.739,4047,40.32,30
2023-02-17 05:33:04.947,4039,40.32,30
2023-02-17 05:33:05.155,4061,40.32,30
2023-02-17 05:33:05.362,4078,40.32,30
