               data_ora   rad  temperatura elevazione
2023-04-06 23:07:50.347  5686        40.38         20
2023-04-06 23:07:50.555  5689        40.38         20
2023-04-06 23:07:50.763  5682        40.38         20
2023-04-06 23:07:50.939  5691        40.38         20
2023-04-06 23:07:51.147  5686        40.38         20
2023-04-06 23:07:51.356  5668        40.38         20
2023-04-06 23:07:51.564  5661        40.38         20
2023-04-06 23:07:51.772  5684        40.38         20
2023-04-06 23:07:51.978  5667        40.38         20
2023-04-06 23:07:52.177  5660        40.38         20
2023-04-06 23:07:52.381  5665        40.38         20
2023-04-06 23:07:52.589  5672        40.38         20
2023-04-06 23:07:52.796  5658        40.38         20
2023-04-06 23:07:53.006  5673        40.38         20
2023-04-06 23:07:53.213  5653        40.38         20
2023-04-06 23:07:53.430  5654        40.38         20
2023-04-06 23:07:53.644  5637        40.38         20
2023-04-06 23:07:53.854  5654        40.38         20
2023-04-06 23:07:54.063  5661        40.38         20
2023-04-06 23:07:54.270  5644        40.38         20
2023-04-06 23:07:54.479  5645        40.38         20
2023-04-06 23:07:54.686  5661        40.38         20
2023-04-06 23:07:54.863  5638        40.38         20
2023-04-06 23:07:55.071  5659        40.38         20
2023-04-06 23:07:55.280  5655        40.38         20
2023-04-06 23:07:55.488  5656        40.38         20
2023-04-06 23:07:55.696  5648        40.38         20
2023-04-06 23:07:55.898  5653        40.38         20
2023-04-06 23:07:56.097  5634        40.38         20
2023-04-06 23:07:56.305  5638        40.38         20
2023-04-06 23:07:56.511  5636        40.38         20
2023-04-06 23:07:56.720  5633        40.38         20
2023-04-06 23:07:56.929  5634        40.38         20
2023-04-06 23:07:57.137  5635        40.38         20
2023-04-06 23:07:57.349  5651        40.38         20
2023-04-06 23:07:57.567  5647        40.38         20
2023-04-06 23:07:57.779  5629        40.38         20
2023-04-06 23:07:57.986  5631        40.38         20
2023-04-06 23:07:58.195  5639        40.38         20
2023-04-06 23:07:58.403  5622        40.38         20
2023-04-06 23:07:58.611  5637        40.38         20
2023-04-06 23:07:58.787  5623        40.38         20
2023-04-06 23:07:58.994  5629        40.35         20
2023-04-06 23:07:59.204  5628        40.38         20
2023-04-06 23:07:59.412  5648        40.35         20
2023-04-06 23:07:59.619  5633        40.35         20
2023-04-06 23:07:59.817  5637        40.35         20
2023-04-06 23:08:00.020  5636        40.35         20
2023-04-06 23:08:00.229  5627        40.35         20
2023-04-06 23:08:00.436  5611        40.35         20
2023-04-06 23:08:00.659  5616        40.35         20
2023-04-06 23:08:00.868  5616        40.35         20
2023-04-06 23:08:01.061  5622        40.35         20
2023-04-06 23:08:01.267  5613        40.35         20
2023-04-06 23:08:01.488  5633        40.35         20
2023-04-06 23:08:01.700  5620        40.35         20
2023-04-06 23:08:01.910  5607        40.35         20
2023-04-06 23:08:02.118  5614        40.35         20
2023-04-06 23:08:02.326  5625        40.35         20
2023-04-06 23:08:02.533  5626        40.35         20
2023-04-06 23:08:02.709  5623        40.35         20
2023-04-06 23:08:02.918  5605        40.35         20
2023-04-06 23:08:03.127  5620        40.35         20
2023-04-06 23:08:03.335  5602        40.35         20
2023-04-06 23:08:03.540  5610        40.35         20
2023-04-06 23:08:03.735  5608        40.35         20
2023-04-06 23:08:03.943  5605        40.35         20
2023-04-06 23:08:04.152  5614        40.35         20
2023-04-06 23:08:04.360  5631        40.35         20
2023-04-06 23:08:04.568  5625        40.35         20
2023-04-06 23:08:04.776  5631        40.35         20
2023-04-06 23:08:04.984  5642        40.35         20
2023-04-06 23:08:05.192  5645        40.35         20
2023-04-06 23:08:05.410  5637        40.35         20
2023-04-06 23:08:05.625  5611        40.35         20
2023-04-06 23:08:05.833  5625        40.35         20
2023-04-06 23:08:06.041  5629        40.35         20
2023-04-06 23:08:06.250  5645        40.35         20
2023-04-06 23:08:06.458  5620        40.35         20
2023-04-06 23:08:06.634  5616        40.35         20
2023-04-06 23:08:06.842  5610        40.35         20
2023-04-06 23:08:07.049  5626        40.35         20
2023-04-06 23:08:07.259  5623        40.35         20
2023-04-06 23:08:07.459  5633        40.35         20
2023-04-06 23:08:07.659  5636        40.35         20
2023-04-06 23:08:07.868  5633        40.35         20
2023-04-06 23:08:08.076  5633        40.35         20
2023-04-06 23:08:08.284  5652        40.35         20
2023-04-06 23:08:08.492  5646        40.35         20
2023-04-06 23:08:08.700  5644        40.35         20
2023-04-06 23:08:08.908  5643        40.35         20
2023-04-06 23:08:09.117  5631        40.35         20
2023-04-06 23:08:09.329  5660        40.35         20
2023-04-06 23:08:09.546  5665        40.35         20
2023-04-06 23:08:09.757  5669        40.35         20
2023-04-06 23:08:09.965  5668        40.38         20
2023-04-06 23:08:10.174  5678        40.35         20
2023-04-06 23:08:10.382  5694        40.38         20
2023-04-06 23:08:10.558  5667        40.38         20
2023-04-06 23:08:10.766  5698        40.38         20
2023-04-06 23:08:10.974  5689        40.38         20
2023-04-06 23:08:11.181  5700        40.35         20
2023-04-06 23:08:11.380  5694        40.35         20
2023-04-06 23:08:11.583  5672        40.35         20
2023-04-06 23:08:11.790  5669        40.35         20
2023-04-06 23:08:11.999  5647        40.35         20
2023-04-06 23:08:12.207  5666        40.35         20
2023-04-06 23:08:12.415  5662        40.35         20
2023-04-06 23:08:12.624  5664        40.35         20
2023-04-06 23:08:12.832  5646        40.35         20
2023-04-06 23:08:13.040  5652        40.35         20
2023-04-06 23:08:13.247  5648        40.35         20
2023-04-06 23:08:13.468  5651        40.35         20
2023-04-06 23:08:13.679  5646        40.38         20
