RAL10
Sampling=1
Gain=1
Zero_base=10518
Time_cost=0
Integrator=0
Polarization=A
Date=18/4/2023

UTC RAD T(C)
04/18/2023 08:56:40.645 1358 41.05
04/18/2023 08:56:40.853 1366 41.05
04/18/2023 08:56:41.061 1361 41.05
04/18/2023 08:56:41.270 1364 41.05
04/18/2023 08:56:41.477 1370 41.05
04/18/2023 08:56:41.687 1368 41.05
04/18/2023 08:56:41.894 1366 41.05
04/18/2023 08:56:42.102 1357 41.05
04/18/2023 08:56:42.311 1363 41.05
04/18/2023 08:56:42.518 1373 41.08
04/18/2023 08:56:42.727 1370 41.08
04/18/2023 08:56:42.935 1363 41.08
04/18/2023 08:56:43.158 1367 41.05
04/18/2023 08:56:43.369 1365 41.05
04/18/2023 08:56:43.575 1370 41.08
04/18/2023 08:56:43.751 1360 41.08
04/18/2023 08:56:43.954 1361 41.08
04/18/2023 08:56:44.153 1366 41.08
04/18/2023 08:56:44.362 1372 41.08
04/18/2023 08:56:44.569 1364 41.08
04/18/2023 08:56:44.777 1362 41.08
04/18/2023 08:56:44.984 1363 41.08
04/18/2023 08:56:45.194 1353 41.08
04/18/2023 08:56:45.401 1364 41.08
04/18/2023 08:56:45.610 1358 41.05
04/18/2023 08:56:45.818 1368 41.05
04/18/2023 08:56:46.025 1361 41.05
04/18/2023 08:56:46.241 1364 41.05
04/18/2023 08:56:46.459 1364 41.08
04/18/2023 08:56:46.666 1369 41.08
04/18/2023 08:56:46.875 1365 41.08
04/18/2023 08:56:47.084 1365 41.08
04/18/2023 08:56:47.259 1367 41.05
04/18/2023 08:56:47.467 1371 41.08
04/18/2023 08:56:47.676 1371 41.08
04/18/2023 08:56:47.883 1371 41.08
04/18/2023 08:56:48.092 1365 41.08
04/18/2023 08:56:48.301 1370 41.08
