RAL10
Sampling=1
Gain=1
Zero_base=6877
Time_cost=0
Integrator=0
Polarization=A
Date=18/4/2023

UTC RAD T(C)
04/18/2023 09:02:32.058 7865 41.20
04/18/2023 09:02:32.267 7867 41.20
04/18/2023 09:02:32.475 7870 41.20
04/18/2023 09:02:32.683 7872 41.20
04/18/2023 09:02:32.892 7863 41.20
04/18/2023 09:02:33.101 7865 41.20
04/18/2023 09:02:33.311 7866 41.17
04/18/2023 09:02:33.528 7872 41.17
04/18/2023 09:02:33.740 7866 41.17
04/18/2023 09:02:33.948 7861 41.20
04/18/2023 09:02:34.156 7860 41.20
04/18/2023 09:02:34.333 7865 41.20
04/18/2023 09:02:34.541 7866 41.17
04/18/2023 09:02:34.742 7859 41.17
04/18/2023 09:02:34.946 7862 41.17
04/18/2023 09:02:35.150 7864 41.17
04/18/2023 09:02:35.358 7873 41.17
04/18/2023 09:02:35.566 7869 41.17
04/18/2023 09:02:35.774 7860 41.17
04/18/2023 09:02:35.982 7866 41.17
04/18/2023 09:02:36.190 7869 41.17
04/18/2023 09:02:36.398 7862 41.17
04/18/2023 09:02:36.607 7864 41.17
04/18/2023 09:02:36.815 7860 41.17
04/18/2023 09:02:37.022 7861 41.17
04/18/2023 09:02:37.231 7856 41.17
04/18/2023 09:02:37.440 7864 41.17
04/18/2023 09:02:37.659 7857 41.17
04/18/2023 09:02:37.872 7862 41.17
04/18/2023 09:02:38.080 7858 41.20
04/18/2023 09:02:38.289 7863 41.17
04/18/2023 09:02:38.465 7861 41.17
04/18/2023 09:02:38.671 7864 41.17
04/18/2023 09:02:38.870 7868 41.17
04/18/2023 09:02:39.074 7861 41.20
04/18/2023 09:02:39.297 7865 41.17
04/18/2023 09:02:39.504 7861 41.17
04/18/2023 09:02:39.698 7866 41.20
04/18/2023 09:02:39.905 7868 41.17
04/18/2023 09:02:40.114 7869 41.20
04/18/2023 09:02:40.321 7858 41.17
04/18/2023 09:02:40.531 7865 41.20
04/18/2023 09:02:40.739 7862 41.20
04/18/2023 09:02:40.947 7863 41.20
