RAL10
Sampling=1
Gain=1
Zero_base=2832
Time_cost=0
Integrator=0
Polarization=A
Date=18/4/2023

UTC RAD T(C)
04/18/2023 09:07:47.393 14926 41.23
04/18/2023 09:07:47.601 14927 41.23
04/18/2023 09:07:47.809 14917 41.23
04/18/2023 09:07:48.018 14928 41.23
04/18/2023 09:07:48.219 14930 41.23
04/18/2023 09:07:48.419 14932 41.23
04/18/2023 09:07:48.633 14927 41.23
04/18/2023 09:07:48.850 14922 41.23
04/18/2023 09:07:49.058 14930 41.23
04/18/2023 09:07:49.268 14930 41.23
04/18/2023 09:07:49.476 14927 41.23
04/18/2023 09:07:49.684 14928 41.23
04/18/2023 09:07:49.907 14927 41.23
04/18/2023 09:07:50.116 14922 41.23
04/18/2023 09:07:50.323 14927 41.23
04/18/2023 09:07:50.532 14924 41.23
04/18/2023 09:07:50.692 14921 41.23
04/18/2023 09:07:50.901 14923 41.23
04/18/2023 09:07:51.109 14922 41.23
04/18/2023 09:07:51.317 14923 41.23
04/18/2023 09:07:51.525 14927 41.23
04/18/2023 09:07:51.732 14925 41.23
04/18/2023 09:07:51.941 14925 41.23
04/18/2023 09:07:52.145 14925 41.23
04/18/2023 09:07:52.345 14917 41.23
04/18/2023 09:07:52.549 14927 41.23
04/18/2023 09:07:52.757 14922 41.23
04/18/2023 09:07:52.974 14924 41.23
04/18/2023 09:07:53.189 14927 41.23
04/18/2023 09:07:53.398 14932 41.23
04/18/2023 09:07:53.606 14928 41.23
04/18/2023 09:07:53.815 14928 41.23
04/18/2023 09:07:54.021 14928 41.23
04/18/2023 09:07:54.231 14927 41.23
04/18/2023 09:07:54.439 14939 41.23
04/18/2023 09:07:54.648 14931 41.23
04/18/2023 09:07:54.823 14924 41.23
04/18/2023 09:07:55.032 14926 41.23
04/18/2023 09:07:55.240 14922 41.23
04/18/2023 09:07:55.448 14928 41.23
04/18/2023 09:07:55.655 14922 41.23
04/18/2023 09:07:55.864 14928 41.23
04/18/2023 09:07:56.072 14927 41.23
04/18/2023 09:07:56.274 14931 41.23
04/18/2023 09:07:56.471 14940 41.23
04/18/2023 09:07:56.680 14931 41.23
04/18/2023 09:07:56.889 14942 41.23
04/18/2023 09:07:57.098 14941 41.23
04/18/2023 09:07:57.312 14933 41.23
04/18/2023 09:07:57.530 14926 41.23
04/18/2023 09:07:57.739 14926 41.23
04/18/2023 09:07:57.962 14942 41.23
04/18/2023 09:07:58.170 14925 41.23
04/18/2023 09:07:58.363 14931 41.23
04/18/2023 09:07:58.565 14925 41.23
04/18/2023 09:07:58.778 14921 41.23
04/18/2023 09:07:58.986 14929 41.23
04/18/2023 09:07:59.163 14926 41.23
04/18/2023 09:07:59.371 14938 41.23
04/18/2023 09:07:59.580 14935 41.23
04/18/2023 09:07:59.788 14947 41.23
04/18/2023 09:07:59.996 14942 41.23
04/18/2023 09:08:00.201 14936 41.23
04/18/2023 09:08:00.400 14930 41.23
04/18/2023 09:08:00.604 14930 41.23
04/18/2023 09:08:00.812 14926 41.23
04/18/2023 09:08:01.021 14938 41.23
04/18/2023 09:08:01.228 14946 41.23
04/18/2023 09:08:01.438 14941 41.23
04/18/2023 09:08:01.655 14937 41.23
04/18/2023 09:08:01.869 14934 41.23
04/18/2023 09:08:02.076 14936 41.23
04/18/2023 09:08:02.286 14927 41.23
04/18/2023 09:08:02.494 14935 41.23
04/18/2023 09:08:02.702 14935 41.23
04/18/2023 09:08:02.911 14932 41.23
04/18/2023 09:08:03.118 14932 41.20
04/18/2023 09:08:03.294 14933 41.20
04/18/2023 09:08:03.502 14928 41.20
04/18/2023 09:08:03.711 14925 41.20
04/18/2023 09:08:03.919 14928 41.20
04/18/2023 09:08:04.128 14942 41.20
04/18/2023 09:08:04.329 14935 41.23
04/18/2023 09:08:04.527 14935 41.23
04/18/2023 09:08:04.741 14932 41.20
04/18/2023 09:08:04.944 14939 41.20
04/18/2023 09:08:05.152 14929 41.20
04/18/2023 09:08:05.361 14925 41.20
04/18/2023 09:08:05.568 14929 41.23
04/18/2023 09:08:05.777 14928 41.23
04/18/2023 09:08:05.995 14939 41.23
04/18/2023 09:08:06.208 14937 41.23
04/18/2023 09:08:06.415 14934 41.23
04/18/2023 09:08:06.624 14934 41.23
04/18/2023 09:08:06.832 14925 41.23
04/18/2023 09:08:07.041 14931 41.23
04/18/2023 09:08:07.249 14923 41.23
04/18/2023 09:08:07.424 14926 41.23
04/18/2023 09:08:07.633 14936 41.23
04/18/2023 09:08:07.841 14944 41.23
04/18/2023 09:08:08.050 14939 41.23
04/18/2023 09:08:08.254 14937 41.23
04/18/2023 09:08:08.454 14934 41.23
04/18/2023 09:08:08.659 14933 41.23
04/18/2023 09:08:08.867 14936 41.23
04/18/2023 09:08:09.075 14930 41.23
04/18/2023 09:08:09.283 14939 41.23
04/18/2023 09:08:09.490 14929 41.23
04/18/2023 09:08:09.700 14941 41.23
04/18/2023 09:08:09.907 14940 41.23
04/18/2023 09:08:10.116 14936 41.23
04/18/2023 09:08:10.330 14943 41.23
04/18/2023 09:08:10.548 14941 41.23
04/18/2023 09:08:10.756 14930 41.23
04/18/2023 09:08:10.965 14936 41.23
04/18/2023 09:08:11.173 14950 41.23
04/18/2023 09:08:11.381 14933 41.23
04/18/2023 09:08:11.557 14926 41.23
04/18/2023 09:08:11.765 14948 41.23
04/18/2023 09:08:11.974 14935 41.23
04/18/2023 09:08:12.180 14932 41.23
04/18/2023 09:08:12.380 14952 41.23
04/18/2023 09:08:12.583 14946 41.23
04/18/2023 09:08:12.791 14931 41.23
04/18/2023 09:08:12.998 14939 41.23
04/18/2023 09:08:13.207 14926 41.23
04/18/2023 09:08:13.415 14936 41.23
04/18/2023 09:08:13.623 14929 41.23
04/18/2023 09:08:13.832 14934 41.23
04/18/2023 09:08:14.039 14935 41.23
04/18/2023 09:08:14.248 14932 41.23
04/18/2023 09:08:14.456 14929 41.23
04/18/2023 09:08:14.664 14940 41.23
04/18/2023 09:08:14.884 14923 41.23
04/18/2023 09:08:15.097 14934 41.23
04/18/2023 09:08:15.305 14939 41.23
04/18/2023 09:08:15.516 14931 41.23
04/18/2023 09:08:15.721 14935 41.23
04/18/2023 09:08:15.897 14939 41.23
04/18/2023 09:08:16.104 14941 41.23
04/18/2023 09:08:16.306 14937 41.23
04/18/2023 09:08:16.510 14941 41.23
04/18/2023 09:08:16.707 14933 41.23
04/18/2023 09:08:16.915 14930 41.23
04/18/2023 09:08:17.142 14933 41.23
04/18/2023 09:08:17.352 14944 41.23
04/18/2023 09:08:17.560 14931 41.23
04/18/2023 09:08:17.753 14972 41.23
04/18/2023 09:08:17.961 14979 41.23
04/18/2023 09:08:18.169 14945 41.23
04/18/2023 09:08:18.377 14948 41.23
04/18/2023 09:08:18.585 14937 41.23
04/18/2023 09:08:18.797 14962 41.23
04/18/2023 09:08:19.015 14951 41.23
04/18/2023 09:08:19.226 14937 41.23
04/18/2023 09:08:19.434 14940 41.23
04/18/2023 09:08:19.642 14967 41.23
04/18/2023 09:08:19.851 15030 41.23
04/18/2023 09:08:20.026 15092 41.23
04/18/2023 09:08:20.234 14988 41.23
04/18/2023 09:08:20.444 14927 41.23
04/18/2023 09:08:20.644 14978 41.23
04/18/2023 09:08:20.842 14956 41.23
04/18/2023 09:08:21.052 14940 41.23
04/18/2023 09:08:21.259 14929 41.23
04/18/2023 09:08:21.466 14959 41.23
04/18/2023 09:08:21.674 14931 41.23
04/18/2023 09:08:21.883 14933 41.23
04/18/2023 09:08:22.092 14946 41.23
04/18/2023 09:08:22.299 14932 41.23
04/18/2023 09:08:22.507 14933 41.23
04/18/2023 09:08:22.717 14967 41.23
04/18/2023 09:08:22.924 15037 41.23
04/18/2023 09:08:23.132 14932 41.23
04/18/2023 09:08:23.349 14932 41.23
04/18/2023 09:08:23.565 14936 41.23
04/18/2023 09:08:23.772 14933 41.20
04/18/2023 09:08:23.980 14973 41.20
04/18/2023 09:08:24.190 14952 41.20
04/18/2023 09:08:24.365 14943 41.20
04/18/2023 09:08:24.571 14939 41.20
04/18/2023 09:08:24.770 14947 41.20
04/18/2023 09:08:24.973 14931 41.20
04/18/2023 09:08:25.182 14935 41.23
04/18/2023 09:08:25.391 14943 41.20
04/18/2023 09:08:25.599 15089 41.23
04/18/2023 09:08:25.807 14931 41.23
04/18/2023 09:08:26.015 14934 41.23
04/18/2023 09:08:26.224 14982 41.23
04/18/2023 09:08:26.430 14931 41.23
04/18/2023 09:08:26.640 14930 41.23
04/18/2023 09:08:26.847 14936 41.23
04/18/2023 09:08:27.056 14923 41.23
04/18/2023 09:08:27.265 14930 41.20
04/18/2023 09:08:27.473 14933 41.23
04/18/2023 09:08:27.692 14935 41.20
04/18/2023 09:08:27.905 14932 41.23
04/18/2023 09:08:28.114 14938 41.23
04/18/2023 09:08:28.320 14936 41.23
04/18/2023 09:08:28.497 14934 41.23
04/18/2023 09:08:28.699 14939 41.23
04/18/2023 09:08:28.898 14941 41.23
04/18/2023 09:08:29.106 14924 41.23
04/18/2023 09:08:29.315 14932 41.23
04/18/2023 09:08:29.522 14931 41.23
04/18/2023 09:08:29.730 14937 41.23
04/18/2023 09:08:29.939 14933 41.20
04/18/2023 09:08:30.146 14927 41.20
04/18/2023 09:08:30.354 14929 41.23
04/18/2023 09:08:30.563 14933 41.23
04/18/2023 09:08:30.772 14929 41.20
04/18/2023 09:08:30.980 14941 41.20
04/18/2023 09:08:31.188 14937 41.23
04/18/2023 09:08:31.396 14929 41.20
04/18/2023 09:08:31.604 14932 41.20
04/18/2023 09:08:31.816 14930 41.20
04/18/2023 09:08:32.034 14925 41.20
04/18/2023 09:08:32.248 14933 41.20
04/18/2023 09:08:32.453 14923 41.20
04/18/2023 09:08:32.626 14934 41.20
04/18/2023 09:08:32.825 14935 41.20
04/18/2023 09:08:33.030 14936 41.20
04/18/2023 09:08:33.238 14935 41.20
04/18/2023 09:08:33.446 14936 41.20
04/18/2023 09:08:33.654 14933 41.20
04/18/2023 09:08:33.863 14934 41.20
04/18/2023 09:08:34.070 14934 41.20
04/18/2023 09:08:34.279 14921 41.20
04/18/2023 09:08:34.487 14931 41.20
04/18/2023 09:08:34.694 14936 41.20
04/18/2023 09:08:34.903 14965 41.20
04/18/2023 09:08:35.112 14920 41.20
04/18/2023 09:08:35.320 14946 41.20
04/18/2023 09:08:35.527 14958 41.20
04/18/2023 09:08:35.736 14934 41.20
04/18/2023 09:08:35.943 14953 41.20
04/18/2023 09:08:36.157 14924 41.20
04/18/2023 09:08:36.372 14931 41.20
04/18/2023 09:08:36.584 14927 41.20
04/18/2023 09:08:36.760 14934 41.20
04/18/2023 09:08:36.972 14942 41.20
04/18/2023 09:08:37.160 14926 41.20
04/18/2023 09:08:37.368 14922 41.20
04/18/2023 09:08:37.577 14935 41.20
04/18/2023 09:08:37.784 14933 41.23
04/18/2023 09:08:37.992 14923 41.23
04/18/2023 09:08:38.201 14935 41.23
04/18/2023 09:08:38.410 14934 41.20
04/18/2023 09:08:38.616 14924 41.23
04/18/2023 09:08:38.823 14943 41.23
04/18/2023 09:08:39.034 14940 41.23
04/18/2023 09:08:39.242 14932 41.23
04/18/2023 09:08:39.450 14934 41.23
04/18/2023 09:08:39.658 14934 41.23
04/18/2023 09:08:39.867 14932 41.23
04/18/2023 09:08:40.078 14931 41.23
04/18/2023 09:08:40.283 14930 41.23
04/18/2023 09:08:40.491 14940 41.23
04/18/2023 09:08:40.710 14929 41.23
04/18/2023 09:08:40.923 14926 41.23
04/18/2023 09:08:41.083 14935 41.23
04/18/2023 09:08:41.292 14937 41.23
04/18/2023 09:08:41.501 14927 41.23
04/18/2023 09:08:41.709 14933 41.23
04/18/2023 09:08:41.917 14939 41.23
04/18/2023 09:08:42.124 14939 41.23
04/18/2023 09:08:42.333 14937 41.23
04/18/2023 09:08:42.542 14932 41.20
04/18/2023 09:08:42.745 14943 41.23
04/18/2023 09:08:42.946 14936 41.23
04/18/2023 09:08:43.163 14935 41.23
04/18/2023 09:08:43.374 14924 41.23
04/18/2023 09:08:43.582 14928 41.23
04/18/2023 09:08:43.791 14930 41.23
04/18/2023 09:08:43.999 14925 41.23
04/18/2023 09:08:44.206 14932 41.23
04/18/2023 09:08:44.414 14929 41.23
04/18/2023 09:08:44.622 14927 41.23
04/18/2023 09:08:44.832 14938 41.23
04/18/2023 09:08:45.051 14932 41.23
04/18/2023 09:08:45.216 14933 41.23
04/18/2023 09:08:45.424 14925 41.23
04/18/2023 09:08:45.632 14942 41.23
04/18/2023 09:08:45.840 14940 41.23
04/18/2023 09:08:46.048 14937 41.23
04/18/2023 09:08:46.256 14945 41.23
04/18/2023 09:08:46.465 14934 41.23
04/18/2023 09:08:46.672 14929 41.23
04/18/2023 09:08:46.874 14932 41.23
04/18/2023 09:08:47.074 14926 41.23
04/18/2023 09:08:47.297 14940 41.23
04/18/2023 09:08:47.504 14938 41.23
04/18/2023 09:08:47.714 14936 41.23
04/18/2023 09:08:47.921 14930 41.23
04/18/2023 09:08:48.130 14936 41.23
04/18/2023 09:08:48.339 14934 41.23
04/18/2023 09:08:48.547 14938 41.23
04/18/2023 09:08:48.755 14939 41.23
