RAL10
Sampling=1
Gain=1
Zero_base=6877
Time_cost=0
Integrator=0
Polarization=A
Date=18/4/2023

UTC RAD T(C)
04/18/2023 10:08:53.610 974 41.05
04/18/2023 10:08:53.818 975 41.05
04/18/2023 10:08:54.026 982 41.05
04/18/2023 10:08:54.234 979 41.02
04/18/2023 10:08:54.442 974 41.02
04/18/2023 10:08:54.651 980 41.05
04/18/2023 10:08:54.859 992 41.02
04/18/2023 10:08:55.060 975 41.02
04/18/2023 10:08:55.273 970 41.05
04/18/2023 10:08:55.483 987 41.02
04/18/2023 10:08:55.691 983 41.02
04/18/2023 10:08:55.899 975 41.02
04/18/2023 10:08:56.108 975 41.02
04/18/2023 10:08:56.316 987 41.05
04/18/2023 10:08:56.525 982 41.05
04/18/2023 10:08:56.733 980 41.05
04/18/2023 10:08:56.947 974 41.02
04/18/2023 10:08:57.165 979 41.05
04/18/2023 10:08:57.324 971 41.05
04/18/2023 10:08:57.533 972 41.05
04/18/2023 10:08:57.741 971 41.05
04/18/2023 10:08:57.949 979 41.05
04/18/2023 10:08:58.158 978 41.05
04/18/2023 10:08:58.365 972 41.05
04/18/2023 10:08:58.574 975 41.05
04/18/2023 10:08:58.782 983 41.05
04/18/2023 10:08:58.988 976 41.05
04/18/2023 10:08:59.188 972 41.05
04/18/2023 10:08:59.407 974 41.05
04/18/2023 10:08:59.615 977 41.05
04/18/2023 10:08:59.823 976 41.05
04/18/2023 10:09:00.031 969 41.05
04/18/2023 10:09:00.235 979 41.05
04/18/2023 10:09:00.463 975 41.05
04/18/2023 10:09:00.671 963 41.05
04/18/2023 10:09:00.864 977 41.05
04/18/2023 10:09:01.081 981 41.05
04/18/2023 10:09:01.295 978 41.05
04/18/2023 10:09:01.456 969 41.05
04/18/2023 10:09:01.664 973 41.05
04/18/2023 10:09:01.872 979 41.05
04/18/2023 10:09:02.079 970 41.05
04/18/2023 10:09:02.288 985 41.05
04/18/2023 10:09:02.497 971 41.05
04/18/2023 10:09:02.705 972 41.05
04/18/2023 10:09:02.913 982 41.05
04/18/2023 10:09:03.117 975 41.05
04/18/2023 10:09:03.318 962 41.05
04/18/2023 10:09:03.534 978 41.05
04/18/2023 10:09:03.746 980 41.05
04/18/2023 10:09:03.951 978 41.05
04/18/2023 10:09:04.162 982 41.05
04/18/2023 10:09:04.370 977 41.05
04/18/2023 10:09:04.578 982 41.05
04/18/2023 10:09:04.786 968 41.05
04/18/2023 10:09:04.994 979 41.05
04/18/2023 10:09:05.213 976 41.05
04/18/2023 10:09:05.427 967 41.05
04/18/2023 10:09:05.587 969 41.05
04/18/2023 10:09:05.796 980 41.05
04/18/2023 10:09:06.003 977 41.05
04/18/2023 10:09:06.211 975 41.05
04/18/2023 10:09:06.420 975 41.05
04/18/2023 10:09:06.627 980 41.05
04/18/2023 10:09:06.834 980 41.05
04/18/2023 10:09:07.043 975 41.05
04/18/2023 10:09:07.246 979 41.05
04/18/2023 10:09:07.453 986 41.05
04/18/2023 10:09:07.667 978 41.05
04/18/2023 10:09:07.877 980 41.05
04/18/2023 10:09:08.085 980 41.05
04/18/2023 10:09:08.293 980 41.05
04/18/2023 10:09:08.502 979 41.05
04/18/2023 10:09:08.709 979 41.05
04/18/2023 10:09:08.918 1000 41.05
04/18/2023 10:09:09.125 973 41.05
04/18/2023 10:09:09.346 970 41.05
04/18/2023 10:09:09.510 985 41.05
04/18/2023 10:09:09.718 993 41.05
04/18/2023 10:09:09.927 969 41.08
04/18/2023 10:09:10.134 970 41.08
04/18/2023 10:09:10.342 1003 41.08
04/18/2023 10:09:10.551 1031 41.08
04/18/2023 10:09:10.759 975 41.08
