RAL10
Sampling=1
Gain=1
Zero_base=2832
Time_cost=0
Integrator=0
Polarization=A
Date=18/4/2023

UTC RAD T(C)
04/18/2023 10:03:17.297 8363 41.08
04/18/2023 10:03:17.506 8361 41.08
04/18/2023 10:03:17.713 8361 41.08
04/18/2023 10:03:17.920 8370 41.08
04/18/2023 10:03:18.097 8363 41.08
04/18/2023 10:03:18.305 8358 41.08
04/18/2023 10:03:18.512 8364 41.08
04/18/2023 10:03:18.721 8365 41.08
04/18/2023 10:03:18.925 8370 41.08
04/18/2023 10:03:19.121 8361 41.08
04/18/2023 10:03:19.330 8363 41.08
04/18/2023 10:03:19.538 8370 41.08
04/18/2023 10:03:19.746 8365 41.08
04/18/2023 10:03:19.955 8361 41.08
04/18/2023 10:03:20.163 8362 41.08
04/18/2023 10:03:20.371 8367 41.08
04/18/2023 10:03:20.579 8368 41.08
04/18/2023 10:03:20.796 8355 41.08
04/18/2023 10:03:21.012 8364 41.08
04/18/2023 10:03:21.218 8367 41.08
04/18/2023 10:03:21.428 8361 41.08
04/18/2023 10:03:21.636 8363 41.08
04/18/2023 10:03:21.845 8370 41.08
04/18/2023 10:03:22.053 8371 41.08
04/18/2023 10:03:22.229 8363 41.08
04/18/2023 10:03:22.437 8365 41.08
04/18/2023 10:03:22.645 8366 41.08
04/18/2023 10:03:22.852 8371 41.08
04/18/2023 10:03:23.051 8370 41.08
04/18/2023 10:03:23.253 8360 41.08
04/18/2023 10:03:23.461 8377 41.08
04/18/2023 10:03:23.670 8359 41.08
04/18/2023 10:03:23.878 8360 41.08
04/18/2023 10:03:24.086 8366 41.08
04/18/2023 10:03:24.294 8367 41.08
04/18/2023 10:03:24.503 8369 41.08
04/18/2023 10:03:24.711 8361 41.08
04/18/2023 10:03:24.918 8368 41.08
04/18/2023 10:03:25.138 8368 41.08
04/18/2023 10:03:25.352 8368 41.08
04/18/2023 10:03:25.560 8367 41.08
04/18/2023 10:03:25.768 8368 41.08
04/18/2023 10:03:25.976 8367 41.08
04/18/2023 10:03:26.184 8364 41.08
04/18/2023 10:03:26.360 8362 41.08
04/18/2023 10:03:26.569 8368 41.08
04/18/2023 10:03:26.777 8371 41.08
04/18/2023 10:03:26.979 8367 41.08
04/18/2023 10:03:27.176 8361 41.08
04/18/2023 10:03:27.385 8375 41.08
04/18/2023 10:03:27.593 8364 41.08
04/18/2023 10:03:27.802 8364 41.08
04/18/2023 10:03:28.010 8365 41.08
04/18/2023 10:03:28.218 8368 41.08
04/18/2023 10:03:28.426 8370 41.08
04/18/2023 10:03:28.633 8362 41.08
04/18/2023 10:03:28.842 8364 41.08
04/18/2023 10:03:29.050 8370 41.08
04/18/2023 10:03:29.268 8364 41.08
04/18/2023 10:03:29.483 8366 41.08
04/18/2023 10:03:29.691 8367 41.08
04/18/2023 10:03:29.899 8382 41.08
04/18/2023 10:03:30.108 8370 41.08
04/18/2023 10:03:30.315 8376 41.08
04/18/2023 10:03:30.492 8376 41.08
04/18/2023 10:03:30.700 8367 41.08
04/18/2023 10:03:30.906 8374 41.08
04/18/2023 10:03:31.106 8358 41.08
04/18/2023 10:03:31.325 8375 41.08
04/18/2023 10:03:31.532 8378 41.08
04/18/2023 10:03:31.741 8371 41.08
04/18/2023 10:03:31.932 8371 41.08
04/18/2023 10:03:32.141 8381 41.08
04/18/2023 10:03:32.349 8374 41.08
04/18/2023 10:03:32.558 8374 41.08
04/18/2023 10:03:32.766 8367 41.08
04/18/2023 10:03:32.974 8372 41.08
04/18/2023 10:03:33.181 8368 41.08
04/18/2023 10:03:33.390 8374 41.08
04/18/2023 10:03:33.609 8368 41.08
04/18/2023 10:03:33.821 8382 41.08
04/18/2023 10:03:34.030 8362 41.08
04/18/2023 10:03:34.239 8368 41.08
04/18/2023 10:03:34.446 8375 41.08
04/18/2023 10:03:34.623 8374 41.08
04/18/2023 10:03:34.825 8370 41.08
04/18/2023 10:03:35.034 8373 41.08
04/18/2023 10:03:35.231 8377 41.05
04/18/2023 10:03:35.440 8373 41.05
04/18/2023 10:03:35.647 8366 41.05
04/18/2023 10:03:35.856 8368 41.05
04/18/2023 10:03:36.065 8375 41.05
04/18/2023 10:03:36.271 8372 41.05
04/18/2023 10:03:36.479 8371 41.05
04/18/2023 10:03:36.688 8375 41.05
04/18/2023 10:03:36.897 8379 41.05
04/18/2023 10:03:37.104 8382 41.05
04/18/2023 10:03:37.313 8382 41.05
04/18/2023 10:03:37.522 8374 41.05
04/18/2023 10:03:37.733 8381 41.05
04/18/2023 10:03:37.950 8376 41.05
04/18/2023 10:03:38.162 8374 41.05
04/18/2023 10:03:38.370 8377 41.05
04/18/2023 10:03:38.578 8379 41.05
04/18/2023 10:03:38.754 8367 41.05
04/18/2023 10:03:38.963 8371 41.05
04/18/2023 10:03:39.162 8386 41.05
04/18/2023 10:03:39.363 8378 41.05
04/18/2023 10:03:39.571 8377 41.05
04/18/2023 10:03:39.779 8382 41.05
04/18/2023 10:03:39.987 8381 41.05
04/18/2023 10:03:40.196 8382 41.05
04/18/2023 10:03:40.403 8374 41.05
04/18/2023 10:03:40.612 8367 41.05
04/18/2023 10:03:40.820 8370 41.05
04/18/2023 10:03:41.029 8373 41.05
04/18/2023 10:03:41.237 8376 41.05
04/18/2023 10:03:41.444 8376 41.05
04/18/2023 10:03:41.653 8375 41.05
04/18/2023 10:03:41.861 8375 41.05
04/18/2023 10:03:42.073 8377 41.05
04/18/2023 10:03:42.292 8427 41.05
