RAL10
Sampling=1
Gain=5
Zero_base=8900
Time_cost=0
Integrator=0
Polarization=A
Date=18/4/2023

UTC RAD T(C)
04/18/2023 08:36:38.550 8539 40.74
04/18/2023 08:36:38.758 8530 40.74
04/18/2023 08:36:38.935 8518 40.74
04/18/2023 08:36:39.143 8520 40.74
04/18/2023 08:36:39.350 8512 40.71
04/18/2023 08:36:39.559 8527 40.71
04/18/2023 08:36:39.767 8525 40.71
04/18/2023 08:36:39.975 8525 40.71
04/18/2023 08:36:40.177 8516 40.71
04/18/2023 08:36:40.376 8516 40.71
04/18/2023 08:36:40.584 8532 40.71
04/18/2023 08:36:40.793 8519 40.71
04/18/2023 08:36:41.000 8512 40.71
04/18/2023 08:36:41.220 8528 40.71
04/18/2023 08:36:41.432 8526 40.71
04/18/2023 08:36:41.641 8539 40.71
04/18/2023 08:36:41.849 8531 40.71
04/18/2023 08:36:42.058 8536 40.71
04/18/2023 08:36:42.265 8517 40.71
04/18/2023 08:36:42.473 8539 40.71
04/18/2023 08:36:42.682 8506 40.71
04/18/2023 08:36:42.858 8521 40.71
04/18/2023 08:36:43.067 8543 40.71
04/18/2023 08:36:43.275 8518 40.71
04/18/2023 08:36:43.482 8519 40.71
04/18/2023 08:36:43.690 8518 40.71
04/18/2023 08:36:43.899 8521 40.71
04/18/2023 08:36:44.101 8516 40.71
04/18/2023 08:36:44.299 8533 40.71
04/18/2023 08:36:44.508 8523 40.71
04/18/2023 08:36:44.715 8531 40.71
04/18/2023 08:36:44.924 8524 40.71
04/18/2023 08:36:45.136 8521 40.71
04/18/2023 08:36:45.355 8525 40.71
04/18/2023 08:36:45.564 8523 40.71
04/18/2023 08:36:45.772 8534 40.71
04/18/2023 08:36:45.980 8535 40.71
04/18/2023 08:36:46.189 8524 40.74
04/18/2023 08:36:46.397 8526 40.71
04/18/2023 08:36:46.605 8515 40.71
04/18/2023 08:36:46.782 8538 40.71
04/18/2023 08:36:46.990 8534 40.74
04/18/2023 08:36:47.198 8527 40.71
04/18/2023 08:36:47.406 8525 40.71
04/18/2023 08:36:47.614 8526 40.71
04/18/2023 08:36:47.823 8508 40.71
04/18/2023 08:36:48.024 8533 40.71
04/18/2023 08:36:48.222 8521 40.74
04/18/2023 08:36:48.431 8534 40.74
04/18/2023 08:36:48.638 8540 40.71
04/18/2023 08:36:48.847 8516 40.71
04/18/2023 08:36:49.055 8512 40.71
04/18/2023 08:36:49.274 8522 40.71
04/18/2023 08:36:49.488 8530 40.71
04/18/2023 08:36:49.696 8526 40.71
04/18/2023 08:36:49.904 8529 40.71
04/18/2023 08:36:50.112 8532 40.71
04/18/2023 08:36:50.321 8535 40.74
04/18/2023 08:36:50.528 8539 40.74
04/18/2023 08:36:50.737 8531 40.74
04/18/2023 08:36:50.921 8541 40.74
04/18/2023 08:36:51.121 8518 40.71
04/18/2023 08:36:51.330 8529 40.71
04/18/2023 08:36:51.537 8514 40.71
04/18/2023 08:36:51.745 8522 40.71
04/18/2023 08:36:51.949 8535 40.71
04/18/2023 08:36:52.146 8527 40.71
04/18/2023 08:36:52.354 8530 40.74
04/18/2023 08:36:52.562 8514 40.71
04/18/2023 08:36:52.770 8536 40.71
04/18/2023 08:36:52.979 8538 40.71
04/18/2023 08:36:53.188 8503 40.74
04/18/2023 08:36:53.400 8537 40.71
04/18/2023 08:36:53.618 8528 40.71
04/18/2023 08:36:53.828 8535 40.71
04/18/2023 08:36:54.037 8533 40.71
04/18/2023 08:36:54.260 8519 40.71
04/18/2023 08:36:54.452 8536 40.71
04/18/2023 08:36:54.661 8534 40.74
04/18/2023 08:36:54.870 8522 40.74
04/18/2023 08:36:55.043 8537 40.74
04/18/2023 08:36:55.253 8531 40.74
04/18/2023 08:36:55.461 8521 40.74
04/18/2023 08:36:55.670 8535 40.71
04/18/2023 08:36:55.872 8519 40.74
04/18/2023 08:36:56.069 8520 40.74
04/18/2023 08:36:56.278 8526 40.74
04/18/2023 08:36:56.486 8523 40.74
04/18/2023 08:36:56.695 8516 40.71
04/18/2023 08:36:56.900 8516 40.71
04/18/2023 08:36:57.111 8505 40.71
