               data_ora  rad  temperatura elevazione
2023-04-08 23:22:15.541 3487        40.41         20
2023-04-08 23:22:15.748 3488        40.41         20
2023-04-08 23:22:15.925 3506        40.41         20
2023-04-08 23:22:16.133 3487        40.41         20
2023-04-08 23:22:16.342 3506        40.41         20
2023-04-08 23:22:16.548 3502        40.41         20
2023-04-08 23:22:16.747 3505        40.41         20
2023-04-08 23:22:16.951 3500        40.41         20
2023-04-08 23:22:17.173 3490        40.38         20
2023-04-08 23:22:17.381 3492        40.38         20
2023-04-08 23:22:17.590 3491        40.38         20
2023-04-08 23:22:17.783 3486        40.38         20
2023-04-08 23:22:17.991 3503        40.38         20
2023-04-08 23:22:18.199 3490        40.38         20
2023-04-08 23:22:18.407 3493        40.38         20
2023-04-08 23:22:18.627 3494        40.38         20
2023-04-08 23:22:18.839 3500        40.38         20
2023-04-08 23:22:19.047 3494        40.38         20
2023-04-08 23:22:19.254 3502        40.38         20
2023-04-08 23:22:19.465 3491        40.38         20
2023-04-08 23:22:19.673 3490        40.38         20
2023-04-08 23:22:19.848 3504        40.38         20
2023-04-08 23:22:20.056 3509        40.38         20
2023-04-08 23:22:20.266 3489        40.38         20
2023-04-08 23:22:20.470 3510        40.38         20
2023-04-08 23:22:20.669 3493        40.38         20
2023-04-08 23:22:20.874 3503        40.38         20
2023-04-08 23:22:21.081 3491        40.38         20
2023-04-08 23:22:21.289 3494        40.38         20
2023-04-08 23:22:21.498 3494        40.38         20
2023-04-08 23:22:21.707 3505        40.38         20
2023-04-08 23:22:21.914 3501        40.38         20
2023-04-08 23:22:22.122 3486        40.38         20
2023-04-08 23:22:22.330 3493        40.38         20
2023-04-08 23:22:22.545 3483        40.38         20
2023-04-08 23:22:22.763 3466        40.38         20
2023-04-08 23:22:22.971 3480        40.38         20
2023-04-08 23:22:23.179 3487        40.38         20
2023-04-08 23:22:23.386 3479        40.38         20
2023-04-08 23:22:23.594 3472        40.38         20
2023-04-08 23:22:23.771 3488        40.38         20
2023-04-08 23:22:23.980 3490        40.38         20
2023-04-08 23:22:24.188 3474        40.38         20
2023-04-08 23:22:24.392 3479        40.38         20
2023-04-08 23:22:24.587 3482        40.38         20
2023-04-08 23:22:24.796 3489        40.38         20
2023-04-08 23:22:25.003 3487        40.41         20
2023-04-08 23:22:25.213 3486        40.41         20
2023-04-08 23:22:25.421 3486        40.38         20
2023-04-08 23:22:25.629 3490        40.38         20
2023-04-08 23:22:25.837 3484        40.38         20
2023-04-08 23:22:26.046 3490        40.38         20
2023-04-08 23:22:26.254 3487        40.38         20
2023-04-08 23:22:26.469 3474        40.38         20
2023-04-08 23:22:26.686 3482        40.38         20
2023-04-08 23:22:26.894 3478        40.38         20
2023-04-08 23:22:27.102 3469        40.41         20
2023-04-08 23:22:27.312 3482        40.41         20
2023-04-08 23:22:27.535 3469        40.41         20
2023-04-08 23:22:27.711 3465        40.41         20
2023-04-08 23:22:27.919 3476        40.41         20
2023-04-08 23:22:28.112 3475        40.41         20
2023-04-08 23:22:28.313 3486        40.38         20
2023-04-08 23:22:28.512 3481        40.41         20
2023-04-08 23:22:28.720 3485        40.41         20
2023-04-08 23:22:28.928 3491        40.41         20
2023-04-08 23:22:29.137 3486        40.41         20
2023-04-08 23:22:29.345 3476        40.41         20
2023-04-08 23:22:29.553 3469        40.41         20
2023-04-08 23:22:29.760 3480        40.41         20
2023-04-08 23:22:29.969 3488        40.41         20
2023-04-08 23:22:30.177 3494        40.41         20
2023-04-08 23:22:30.386 3475        40.41         20
2023-04-08 23:22:30.607 3475        40.41         20
2023-04-08 23:22:30.817 3490        40.41         20
2023-04-08 23:22:31.026 3488        40.41         20
2023-04-08 23:22:31.235 3481        40.38         20
2023-04-08 23:22:31.442 3480        40.38         20
2023-04-08 23:22:31.618 3469        40.38         20
2023-04-08 23:22:31.826 3466        40.38         20
2023-04-08 23:22:32.035 3461        40.41         20
2023-04-08 23:22:32.236 3466        40.41         20
2023-04-08 23:22:32.435 3464        40.41         20
2023-04-08 23:22:32.643 3474        40.41         20
2023-04-08 23:22:32.852 3477        40.41         20
2023-04-08 23:22:33.060 3474        40.41         20
2023-04-08 23:22:33.268 3468        40.41         20
2023-04-08 23:22:33.477 3463        40.41         20
2023-04-08 23:22:33.685 3452        40.41         20
2023-04-08 23:22:33.893 3460        40.41         20
2023-04-08 23:22:34.101 3475        40.41         20
2023-04-08 23:22:34.309 3462        40.41         20
2023-04-08 23:22:34.527 3471        40.41         20
2023-04-08 23:22:34.742 3464        40.41         20
2023-04-08 23:22:34.950 3458        40.41         20
2023-04-08 23:22:35.158 3469        40.41         20
2023-04-08 23:22:35.366 3457        40.41         20
2023-04-08 23:22:35.542 3465        40.41         20
2023-04-08 23:22:35.751 3460        40.41         20
2023-04-08 23:22:35.958 3454        40.41         20
2023-04-08 23:22:36.158 3463        40.41         20
2023-04-08 23:22:36.360 3461        40.41         20
2023-04-08 23:22:36.567 3465        40.41         20
2023-04-08 23:22:36.775 3457        40.41         20
2023-04-08 23:22:36.984 3462        40.41         20
2023-04-08 23:22:37.191 3458        40.41         20
2023-04-08 23:22:37.400 3460        40.41         20
2023-04-08 23:22:37.608 3441        40.41         20
2023-04-08 23:22:37.816 3467        40.41         20
2023-04-08 23:22:38.024 3458        40.41         20
2023-04-08 23:22:38.232 3462        40.41         20
2023-04-08 23:22:38.441 3455        40.41         20
2023-04-08 23:22:38.657 3458        40.41         20
2023-04-08 23:22:38.873 3474        40.41         20
2023-04-08 23:22:39.079 3479        40.41         20
2023-04-08 23:22:39.290 3477        40.41         20
2023-04-08 23:22:39.498 3482        40.41         20
2023-04-08 23:22:39.674 3483        40.41         20
